Time,Orbital_Velocity,Altitude,Body,Apoapsis,Periapsis
434.58,5475.269162660469,216510.21,Kerbin,0.0,56292.23
435.62,5894.644982338071,218748.59,Kerbin,0.0,56292.23
436.63,6336.655625284301,13312123501.9,Sun,74660523770.92,13263425728.53
437.65,6796.630679857807,13297736462.08,Sun,74660523770.92,13263425728.53
438.65,7269.899734417134,13297707817.61,Sun,74660523770.92,13263425728.53
439.71,7751.792377320928,13297679735.55,Sun,74660523770.92,13263425728.53
440.73,8237.63819692774,13296004550.42,Sun,74660523770.92,13263425728.53
441.74,8722.76678159619,13290874679.63,Sun,74660523770.92,13263425728.53
442.74,9202.507719684905,13286164413.14,Sun,74660523770.92,13263425728.53
443.79,9672.190599552427,13281653642.09,Sun,74660523770.92,13263425728.53
444.83,10127.145009557404,13277782183.18,Sun,74660523770.92,13263425728.53
445.83,10562.700538058383,13274433838.06,Sun,74660523770.92,13263425728.53
446.85,10974.186773413992,13271475181.2,Sun,74660523770.92,13263425728.53
447.86,11356.933303982845,13268978145.78,Sun,74660523770.92,13263425728.53
448.88,11706.269718123502,13266943110.3,Sun,74660523770.92,13263425728.53
449.9,12017.525604194587,13265370383.44,Sun,74660523770.92,13263425728.53
450.92,12286.444647830487,13264277525.25,Sun,74660523770.92,13263425728.53
451.92,12512.899309342094,13263620987.92,Sun,74660523770.92,13263425728.53
452.94,12699.132862994193,13263427263.75,Sun,74660523770.92,13263425728.53
453.96,12847.4168007327,13264566229.05,Sun,74660523770.92,13263425728.53
454.99,12960.022614503521,13292165739.2,Sun,74660523770.92,13263425728.53
456.01,13039.22179625255,13366392287.53,Sun,74660523770.92,13263425728.53
457.02,13087.285837925701,13482564063.59,Sun,74660523770.92,13263425728.53
458.03,13106.486231468863,13640100221.81,Sun,74660523770.92,13263425728.53
459.03,13099.094468827949,13841251573.2,Sun,74660523770.92,13263425728.53
460.05,13067.382041948857,14080692883.09,Sun,74660523770.92,13263425728.53
461.07,13013.620442777494,14355557107.71,Sun,74660523770.92,13263425728.53
462.12,12940.081163259758,14669145772.97,Sun,74660523770.92,13263425728.53
463.13,12849.035695341556,15006267068.06,Sun,74660523770.92,13263425728.53
464.15,12742.755530968787,15369599448.1,Sun,74660523770.92,13263425728.53
465.21,12623.51216208736,15771797501.2,Sun,74660523770.92,13263425728.53
466.27,12493.577080643177,16187812640.32,Sun,74660523770.92,13263425728.53
467.31,12355.221778582132,16622261758.21,Sun,74660523770.92,13263425728.53
468.33,12210.717747850143,17072615483.89,Sun,74660523770.92,13263425728.53
469.35,12062.33648039309,17518500802.41,Sun,74660523770.92,13263425728.53
470.36,11912.310118561949,17984338232.9,Sun,74660523770.92,13263425728.53
471.41,11761.874745313587,18468964920.26,Sun,74660523770.92,13263425728.53
472.45,11611.217029985755,18971223332.96,Sun,74660523770.92,13263425728.53
473.51,11460.473612367496,19470652407.41,Sun,74660523770.92,13263425728.53
474.51,11309.78113224785,19955850789.8,Sun,74660523770.92,13263425728.53
475.52,11159.276229415893,20444884028.67,Sun,74660523770.92,13263425728.53
476.52,11009.095543660655,20946703940.05,Sun,74660523770.92,13263425728.53
477.54,10859.375714771206,21440814219.36,Sun,74660523770.92,13263425728.53
478.56,10710.253382536594,21956160939.25,Sun,74660523770.92,13263425728.53
479.6,10561.865186745857,22462389649.15,Sun,74660523770.92,13263425728.53
480.64,10414.347767188068,22978750001.42,Sun,74660523770.92,13263425728.53
481.68,10267.837763652262,23504703401.94,Sun,74660523770.92,13263425728.53
482.73,10122.471815927509,24019927953.17,Sun,74660523770.92,13263425728.53
483.78,9978.386563802842,24543816036.05,Sun,74660523770.92,13263425728.53
484.81,9835.71864706733,25046401268.41,Sun,74660523770.92,13263425728.53
485.85,9694.60470551002,25556987601.24,Sun,74660523770.92,13263425728.53
486.88,9555.181378919955,26055680469.26,Sun,74660523770.92,13263425728.53
487.9,9417.585307086201,26552098186.93,Sun,74660523770.92,13263425728.53
488.91,9281.9531297978,27046050566.54,Sun,74660523770.92,13263425728.53
489.92,9148.421206123594,27537372990.02,Sun,74660523770.92,13263425728.53
490.98,9017.091927987007,28045023975.0,Sun,74660523770.92,13263425728.53
492.02,8888.001718062045,28530564378.13,Sun,74660523770.92,13263425728.53
493.06,8761.179419577054,29031962678.36,Sun,74660523770.92,13263425728.53
494.12,8636.653875760376,29530019104.47,Sun,74660523770.92,13263425728.53
495.18,8514.45392984034,30015349751.46,Sun,74660523770.92,13263425728.53
496.2,8394.608425045311,30488080821.72,Sun,74660523770.92,13263425728.53
497.22,8277.146204603623,30966697114.74,Sun,74660523770.92,13263425728.53
498.28,8162.096111743617,31450955655.03,Sun,74660523770.92,13263425728.53
499.34,8049.486989693635,31922546210.15,Sun,74660523770.92,13263425728.53
500.39,7939.347681682009,32399577785.83,Sun,74660523770.92,13263425728.53
501.4,7831.707030937104,32846230156.01,Sun,74660523770.92,13263425728.53
502.45,7726.593880687251,33316086410.28,Sun,74660523770.92,13263425728.53
503.5,7624.037074160793,33773471758.75,Sun,74660523770.92,13263425728.53
504.54,7524.065454586072,34227280623.16,Sun,74660523770.92,13263425728.53
505.58,7426.707865191419,34677512039.36,Sun,74660523770.92,13263425728.53
506.59,7331.993149205199,35115612786.58,Sun,74660523770.92,13263425728.53
507.6,7239.9501498557465,35541790421.45,Sun,74660523770.92,13263425728.53
508.64,7150.607710371398,35981522819.2,Sun,74660523770.92,13263425728.53
509.65,7063.994673797726,36409350466.34,Sun,74660523770.92,13263425728.53
510.66,6980.115638658595,36825486158.38,Sun,74660523770.92,13263425728.53
511.71,6898.883870389152,37254812260.18,Sun,74660523770.92,13263425728.53
512.72,6820.19113115846,37672475980.49,Sun,74660523770.92,13263425728.53
513.73,6743.92918313559,38086783617.91,Sun,74660523770.92,13263425728.53
514.79,6669.989788489609,38513801854.11,Sun,74660523770.92,13263425728.53
515.84,6598.264709389602,38937236362.76,Sun,74660523770.92,13263425728.53
516.91,6528.645708004635,39357109415.66,Sun,74660523770.92,13263425728.53
517.96,6461.024546503779,39765621338.9,Sun,74660523770.92,13263425728.53
519.01,6395.2929870561065,40178507523.87,Sun,74660523770.92,13263425728.53
520.07,6331.342791830683,40587902988.27,Sun,74660523770.92,13263425728.53
521.12,6269.065722996593,40986205396.94,Sun,74660523770.92,13263425728.53
522.15,6208.3535427229035,41373630307.93,Sun,74660523770.92,13263425728.53
523.19,6149.0980131786855,41772896331.81,Sun,74660523770.92,13263425728.53
524.24,6091.19089653301,42161333072.3,Sun,74660523770.92,13263425728.53
525.25,6034.523954954947,42539152506.63,Sun,74660523770.92,13263425728.53
526.27,5978.988950613575,42913878313.01,Sun,74660523770.92,13263425728.53
527.31,5924.477645677965,43292790372.06,Sun,74660523770.92,13263425728.53
528.35,5870.881802317186,43668534705.62,Sun,74660523770.92,13263425728.53
529.41,5818.093182700311,44048270460.95,Sun,74660523770.92,13263425728.53
530.47,5766.012363047492,44417692684.84,Sun,74660523770.92,13263425728.53
531.51,5714.607193947043,44791035142.47,Sun,74660523770.92,13263425728.53
532.56,5663.876533922628,45154233883.69,Sun,74660523770.92,13263425728.53
533.57,5613.819407056681,45507489238.65,Sun,74660523770.92,13263425728.53
534.58,5564.434837431627,45850995289.75,Sun,74660523770.92,13263425728.53
535.62,5515.721849129908,46205299514.52,Sun,74660523770.92,13263425728.53
536.67,5467.679466233953,46563354283.45,Sun,74660523770.92,13263425728.53
537.71,5420.306712826193,46905000863.05,Sun,74660523770.92,13263425728.53
538.71,5373.602612989058,47237211599.18,Sun,74660523770.92,13263425728.53
539.74,5327.566190804979,47579857978.57,Sun,74660523770.92,13263425728.53
540.79,5282.1964703563945,47919617724.78,Sun,74660523770.92,13263425728.53
541.8,5237.492475725734,48250061079.31,Sun,74660523770.92,13263425728.53
542.81,5193.4532309954275,48571370151.7,Sun,74660523770.92,13263425728.53
543.82,5150.077760247908,48890069839.15,Sun,74660523770.92,13263425728.53
544.84,5107.365087565604,49212474996.86,Sun,74660523770.92,13263425728.53
545.86,5065.314237030954,49538447558.05,Sun,74660523770.92,13263425728.53
546.92,5023.924232726388,49867848469.47,Sun,74660523770.92,13263425728.53
547.97,4983.194098734336,50194403552.12,Sun,74660523770.92,13263425728.53
549.04,4943.122859137232,50518134216.65,Sun,74660523770.92,13263425728.53
550.07,4903.709208701793,50827001754.12,Sun,74660523770.92,13263425728.53
551.08,4864.946040405606,51133292103.52,Sun,74660523770.92,13263425728.53
552.1,4826.82128684835,51437023549.13,Sun,74660523770.92,13263425728.53
553.12,4789.322720892386,51732332729.14,Sun,74660523770.92,13263425728.53
554.16,4752.438115400074,52042712698.8,Sun,74660523770.92,13263425728.53
555.21,4716.155243233768,52344606817.53,Sun,74660523770.92,13263425728.53
556.24,4680.461877255837,52638183114.35,Sun,74660523770.92,13263425728.53
557.28,4645.345790328638,52934972116.77,Sun,74660523770.92,13263425728.53
558.3,4610.794755314532,53223575885.45,Sun,74660523770.92,13263425728.53
559.34,4576.796545075873,53515329422.85,Sun,74660523770.92,13263425728.53
560.38,4543.33893247503,53804566585.48,Sun,74660523770.92,13263425728.53
561.43,4510.409690374359,54096794140.0,Sun,74660523770.92,13263425728.53
562.44,4477.99659163622,54375559382.64,Sun,74660523770.92,13263425728.53
563.48,4446.087409122974,54657348172.56,Sun,74660523770.92,13263425728.53
564.52,4414.669915696977,54931338010.47,Sun,74660523770.92,13263425728.53
565.53,4383.731884220595,55202986165.02,Sun,74660523770.92,13263425728.53
566.54,4353.261087556187,55467048918.83,Sun,74660523770.92,13263425728.53
567.55,4323.245298566111,55734103141.84,Sun,74660523770.92,13263425728.53
568.6,4293.672290112729,56009195148.08,Sun,74660523770.92,13263425728.53
569.66,4264.529829569241,56276699924.96,Sun,74660523770.92,13263425728.53
570.7,4235.805346914726,56541845578.78,Sun,74660523770.92,13263425728.53
571.74,4207.485744488328,56804646647.76,Sun,74660523770.92,13263425728.53
572.79,4179.557878689511,57065117443.64,Sun,74660523770.92,13263425728.53
573.79,4152.0086059177365,57313385691.99,Sun,74660523770.92,13263425728.53
574.8,4124.824782572463,57564425981.6,Sun,74660523770.92,13263425728.53
575.81,4097.993265053157,57813264035.06,Sun,74660523770.92,13263425728.53
576.83,4071.50090975928,58055097264.69,Sun,74660523770.92,13263425728.53
577.87,4045.3345730902915,58309155886.22,Sun,74660523770.92,13263425728.53
578.92,4019.4811114456534,58551420283.5,Sun,74660523770.92,13263425728.53
579.94,3993.927381224826,58796218935.4,Sun,74660523770.92,13263425728.53
580.96,3968.660238827276,59034148630.33,Sun,74660523770.92,13263425728.53
581.98,3943.666540652461,59269949836.21,Sun,74660523770.92,13263425728.53
582.99,3918.933143099845,59503634114.32,Sun,74660523770.92,13263425728.53
584.01,3894.4469025688863,59730692254.46,Sun,74660523770.92,13263425728.53
585.01,3870.1946754590517,59955737174.59,Sun,74660523770.92,13263425728.53
586.02,3846.1633181698007,60178779280.27,Sun,74660523770.92,13263425728.53
587.03,3822.3396871005943,60404229555.1,Sun,74660523770.92,13263425728.53
588.03,3798.710638650895,60623257073.99,Sun,74660523770.92,13263425728.53
589.04,3775.263032296965,60848953581.93,Sun,74660523770.92,13263425728.53
590.1,3751.987810432766,61072527823.22,Sun,74660523770.92,13263425728.53
591.15,3728.888047286806,61293990634.75,Sun,74660523770.92,13263425728.53
592.2,3705.969060077046,61513352684.29,Sun,74660523770.92,13263425728.53
593.24,3683.236166021445,61730624472.9,Sun,74660523770.92,13263425728.53
594.25,3660.6946823379603,61941697583.96,Sun,74660523770.92,13263425728.53
595.29,3638.3499262445575,62154859408.84,Sun,74660523770.92,13263425728.53
596.31,3616.2072149591927,62361921023.04,Sun,74660523770.92,13263425728.53
597.32,3594.271865699826,62563008022.99,Sun,74660523770.92,13263425728.53
598.33,3572.5491956844166,62766172905.03,Sun,74660523770.92,13263425728.53
599.34,3551.044522130923,62963457066.19,Sun,74660523770.92,13263425728.53
600.38,3529.763162257309,63170536923.38,Sun,74660523770.92,13263425728.53
601.42,3508.710433281531,63371677190.7,Sun,74660523770.92,13263425728.53
602.48,3487.891652421549,63574623547.6,Sun,74660523770.92,13263425728.53
603.52,3467.3121368953225,63767955081.83,Sun,74660523770.92,13263425728.53
604.56,3446.9772039208133,63966844123.86,Sun,74660523770.92,13263425728.53
605.58,3426.8921707159793,64152592295.15,Sun,74660523770.92,13263425728.53
606.63,3407.0623544987807,64343839440.23,Sun,74660523770.92,13263425728.53
607.67,3387.4930724871774,64536747070.8,Sun,74660523770.92,13263425728.53
608.7,3368.189641899126,64720460586.52,Sun,74660523770.92,13263425728.53
609.74,3349.155876852103,64909397278.04,Sun,74660523770.92,13263425728.53
610.81,3330.386677465467,65092814667.29,Sun,74660523770.92,13263425728.53
611.81,3311.8736703580216,65270832133.51,Sun,74660523770.92,13263425728.53
612.85,3293.608477133692,65450438426.24,Sun,74660523770.92,13263425728.53
613.91,3275.5827193964014,65631530664.82,Sun,74660523770.92,13263425728.53
614.92,3257.788018750081,65803920921.88,Sun,74660523770.92,13263425728.53
615.98,3240.2159967986527,65981137629.67,Sun,74660523770.92,13263425728.53
617.05,3222.8582751460435,66156390842.65,Sun,74660523770.92,13263425728.53
618.1,3205.706475396179,66326436480.71,Sun,74660523770.92,13263425728.53
619.14,3188.752219152983,66494606442.66,Sun,74660523770.92,13263425728.53
620.21,3171.9871280203847,66667266676.81,Sun,74660523770.92,13263425728.53
621.27,3155.4028236023087,66834777339.2,Sun,74660523770.92,13263425728.53
622.31,3138.9909275026794,66997254840.08,Sun,74660523770.92,13263425728.53
623.33,3122.7430613254237,67151740312.22,Sun,74660523770.92,13263425728.53
624.33,3106.6508466744654,67307561273.48,Sun,74660523770.92,13263425728.53
625.35,3090.7059051537326,67461616673.91,Sun,74660523770.92,13263425728.53
626.39,3074.899858367151,67613912485.8,Sun,74660523770.92,13263425728.53
627.42,3059.2243279186455,67767388901.15,Sun,74660523770.92,13263425728.53
628.43,3043.67093541214,67916148859.06,Sun,74660523770.92,13263425728.53
629.5,3028.2317723899255,68068896677.29,Sun,74660523770.92,13263425728.53
630.53,3012.904958019208,68214110001.04,Sun,74660523770.92,13263425728.53
631.57,2997.692786300471,68360388643.47,Sun,74660523770.92,13263425728.53
632.58,2982.5976348731283,68499349668.2,Sun,74660523770.92,13263425728.53
633.58,2967.6218813765913,68639386760.43,Sun,74660523770.92,13263425728.53
634.61,2952.767903450279,68780404142.15,Sun,74660523770.92,13263425728.53
635.67,2938.0380787336026,68919644279.11,Sun,74660523770.92,13263425728.53
636.68,2923.434784865976,69054485604.44,Sun,74660523770.92,13263425728.53
637.7,2908.9603994868144,69185033221.97,Sun,74660523770.92,13263425728.53
638.72,2894.61730023553,69319075008.85,Sun,74660523770.92,13263425728.53
639.77,2880.4078647515394,69451360233.68,Sun,74660523770.92,13263425728.53
640.81,2866.334470674255,69584387056.31,Sun,74660523770.92,13263425728.53
641.87,2852.399495643092,69713140619.86,Sun,74660523770.92,13263425728.53
642.92,2838.6053172974634,69842578047.64,Sun,74660523770.92,13263425728.53
643.98,2824.954313276782,69970211263.47,Sun,74660523770.92,13263425728.53
644.99,2811.4488612204655,70088970510.12,Sun,74660523770.92,13263425728.53
646.0,2798.0913387679257,70208459508.72,Sun,74660523770.92,13263425728.53
647.01,2784.8841235585774,70326291028.44,Sun,74660523770.92,13263425728.53
648.03,2771.8295932318338,70442469269.71,Sun,74660523770.92,13263425728.53
649.1,2758.9300977102184,70561456148.75,Sun,74660523770.92,13263425728.53
650.12,2746.1869704558885,70672079348.39,Sun,74660523770.92,13263425728.53
651.13,2733.6002587753696,70783290091.36,Sun,74660523770.92,13263425728.53
652.14,2721.1699273810987,70890730920.29,Sun,74660523770.92,13263425728.53
653.14,2708.895940985513,70998703247.91,Sun,74660523770.92,13263425728.53
654.18,2696.778264301051,71107114881.25,Sun,74660523770.92,13263425728.53
655.23,2684.8168620401498,71213836327.82,Sun,74660523770.92,13263425728.53
656.28,2673.011698915247,71318871441.37,Sun,74660523770.92,13263425728.53
657.33,2661.3627396387806,71424195087.54,Sun,74660523770.92,13263425728.53
658.37,2649.8699489231867,71525836557.64,Sun,74660523770.92,13263425728.53
659.42,2638.533291480905,71625802893.06,Sun,74660523770.92,13263425728.53
660.47,2627.352732024372,71725971585.39,Sun,74660523770.92,13263425728.53
661.49,2616.328235266026,71820724356.19,Sun,74660523770.92,13263425728.53
662.5,2605.459765918303,71912064762.26,Sun,74660523770.92,13263425728.53
663.51,2594.747288693641,72001869100.38,Sun,74660523770.92,13263425728.53
664.53,2584.190768304479,72093639299.32,Sun,74660523770.92,13263425728.53
665.58,2573.790169463254,72183754485.03,Sun,74660523770.92,13263425728.53
666.63,2563.5454568824034,72272217820.49,Sun,74660523770.92,13263425728.53
667.67,2553.4565952743646,72360685776.04,Sun,74660523770.92,13263425728.53
668.72,2543.5235474580436,72445823017.99,Sun,74660523770.92,13263425728.53
669.76,2533.745750367711,72530907146.36,Sun,74660523770.92,13263425728.53
670.82,2524.121399656845,72612730386.67,Sun,74660523770.92,13263425728.53
671.87,2514.6485119610556,72694442742.57,Sun,74660523770.92,13263425728.53
672.92,2505.325103915952,72772963546.34,Sun,74660523770.92,13263425728.53
673.96,2496.1491921571446,72852777722.52,Sun,74660523770.92,13263425728.53
675.04,2487.1187933202414,72927975840.95,Sun,74660523770.92,13263425728.53
676.05,2478.231924040853,73000148389.83,Sun,74660523770.92,13263425728.53
677.07,2469.4866009545876,73070759216.65,Sun,74660523770.92,13263425728.53
678.1,2460.880840697054,73139810644.4,Sun,74660523770.92,13263425728.53
679.15,2452.412659903863,73208612807.39,Sun,74660523770.92,13263425728.53
680.17,2444.080075210624,73275798519.46,Sun,74660523770.92,13263425728.53
681.22,2435.881103252945,73341370064.43,Sun,74660523770.92,13263425728.53
682.26,2427.813760666437,73405329667.96,Sun,74660523770.92,13263425728.53
683.31,2419.8760640867076,73468862768.83,Sun,74660523770.92,13263425728.53
684.34,2412.066030149367,73528421656.7,Sun,74660523770.92,13263425728.53
685.39,2404.3816754900254,73588679718.78,Sun,74660523770.92,13263425728.53
686.43,2396.821016744291,73645091118.1,Sun,74660523770.92,13263425728.53
687.47,2389.3820705477738,73701022346.01,Sun,74660523770.92,13263425728.53
688.49,2382.0628535360815,73754324002.66,Sun,74660523770.92,13263425728.53
689.49,2374.8618399137954,73806088505.87,Sun,74660523770.92,13263425728.53
690.51,2367.7796308240363,73855347388.3,Sun,74660523770.92,13263425728.53
691.55,2360.8174449512517,73905012668.04,Sun,74660523770.92,13263425728.53
692.59,2353.976501046599,73953084959.76,Sun,74660523770.92,13263425728.53
693.64,2347.258017861237,74000444143.89,Sun,74660523770.92,13263425728.53
694.69,2340.6632141463247,74045304652.78,Sun,74660523770.92,13263425728.53
695.74,2334.193308653019,74089393445.05,Sun,74660523770.92,13263425728.53
696.78,2327.8495201324786,74131048251.69,Sun,74660523770.92,13263425728.53
697.83,2321.6330673358616,74171872620.19,Sun,74660523770.92,13263425728.53
698.89,2315.5451690143263,74210327356.4,Sun,74660523770.92,13263425728.53
699.91,2309.5870439190303,74247199243.68,Sun,74660523770.92,13263425728.53
700.98,2303.7599108011327,74283152666.96,Sun,74660523770.92,13263425728.53
702.0,2298.0649884117906,74315565924.99,Sun,74660523770.92,13263425728.53
703.0,2292.5034955021624,74347123136.0,Sun,74660523770.92,13263425728.53
704.06,2287.076650823407,74377735963.86,Sun,74660523770.92,13263425728.53
705.1,2281.7856731266816,74407314388.04,Sun,74660523770.92,13263425728.53
706.17,2276.6317811631457,74435255245.8,Sun,74660523770.92,13263425728.53
707.22,2271.6161936839558,74461559491.19,Sun,74660523770.92,13263425728.53
708.28,2266.7401294402707,74485777712.38,Sun,74660523770.92,13263425728.53
709.32,2262.004855914149,74508842207.69,Sun,74660523770.92,13263425728.53
710.36,2257.412110006923,74529493564.96,Sun,74660523770.92,13263425728.53
711.4,2252.963890957945,74548992629.3,Sun,74660523770.92,13263425728.53
712.45,2248.662200872599,74567249345.59,Sun,74660523770.92,13263425728.53
713.47,2244.509041856268,74583276227.6,Sun,74660523770.92,13263425728.53
714.48,2240.5064160143374,74597792352.27,Sun,74660523770.92,13263425728.53
715.5,2236.656325452191,74610557673.85,Sun,74660523770.92,13263425728.53
716.51,2232.9607722752125,74621871727.49,Sun,74660523770.92,13263425728.53
717.51,2229.421758588786,74631917320.22,Sun,74660523770.92,13263425728.53
718.56,2226.0412864982945,74640605980.04,Sun,74660523770.92,13263425728.53
719.6,2222.8213581091236,74647725929.84,Sun,74660523770.92,13263425728.53
720.64,2219.763975526657,74653368790.91,Sun,74660523770.92,13263425728.53
721.7,2216.871140856278,74657382459.4,Sun,74660523770.92,13263425728.53
722.76,2214.1448562033706,74659737156.84,Sun,74660523770.92,13263425728.53
723.78,2211.5871236733196,74660523768.8,Sun,74660523770.92,13263425728.53
724.84,2209.1999453715084,74659742321.01,Sun,74660523770.92,13263425728.53
725.88,2206.985323403322,74657332236.4,Sun,74660523770.92,13263425728.53
726.92,2204.945259874143,74653475092.72,Sun,74660523770.92,13263425728.53
727.93,2203.081756889356,74648109398.2,Sun,74660523770.92,13263425728.53
728.95,2201.3965500445356,74641234984.32,Sun,74660523770.92,13263425728.53
729.96,2199.884947490874,74633030519.57,Sun,74660523770.92,13263425728.53
730.97,2198.5356600515656,74623167566.73,Sun,74660523770.92,13263425728.53
731.99,2197.3370980560285,74611795110.93,Sun,74660523770.92,13263425728.53
733.05,2196.2776718336804,74598376834.26,Sun,74660523770.92,13263425728.53
734.09,2195.3457917139376,74583925017.52,Sun,74660523770.92,13263425728.53
735.13,2194.5298680262185,74567305690.53,Sun,74660523770.92,13263425728.53
736.17,2193.8183110999394,74549772622.24,Sun,74660523770.92,13263425728.53
737.21,2193.1995312645195,74529950069.83,Sun,74660523770.92,13263425728.53
738.25,2192.6619388493755,74508914084.08,Sun,74660523770.92,13263425728.53
739.31,2192.193944183924,74485854870.09,Sun,74660523770.92,13263425728.53
740.35,2191.783957597583,74462122314.73,Sun,74660523770.92,13263425728.53
741.36,2191.42038941977,74437384787.74,Sun,74660523770.92,13263425728.53
742.38,2191.091649979902,74410112678.4,Sun,74660523770.92,13263425728.53
743.4,2190.7861496073965,74381833953.98,Sun,74660523770.92,13263425728.53
744.44,2190.492298631671,74352038115.56,Sun,74660523770.92,13263425728.53
745.48,2190.1985073821434,74319465277.09,Sun,74660523770.92,13263425728.53
746.52,2189.89318618823,74286572740.09,Sun,74660523770.92,13263425728.53
747.56,2189.5647453793495,74250779563.32,Sun,74660523770.92,13263425728.53
748.62,2189.2017663378324,74214065018.22,Sun,74660523770.92,13263425728.53
749.66,2188.811614267104,74175767747.99,Sun,74660523770.92,13263425728.53
750.66,2188.437148901291,74136668379.12,Sun,74660523770.92,13263425728.53
751.68,2188.1251736901527,74096044109.91,Sun,74660523770.92,13263425728.53
752.74,2187.922492083448,74052209568.22,Sun,74660523770.92,13263425728.53
753.79,2187.8759075309376,74007598744.05,Sun,74660523770.92,13263425728.53
754.82,2188.0322234823793,73961398348.73,Sun,74660523770.92,13263425728.53
755.85,2188.438243387534,73914540926.86,Sun,74660523770.92,13263425728.53
756.87,2189.14077069616,73866151502.64,Sun,74660523770.92,13263425728.53
757.92,2190.186608858016,73815234300.48,Sun,74660523770.92,13263425728.53
758.96,2191.622561322863,73762721112.05,Sun,74660523770.92,13263425728.53
760.0,2193.49543154046,73707553914.75,Sun,74660523770.92,13263425728.53
761.04,2195.8520229605656,73652899690.2,Sun,74660523770.92,13263425728.53
762.06,2198.7391390329394,73596705039.27,Sun,74660523770.92,13263425728.53
763.1,2202.203583207341,73537820619.33,Sun,74660523770.92,13263425728.53
764.14,2206.2921589335297,73476151889.19,Sun,74660523770.92,13263425728.53
765.2,2211.0516696612654,73414023896.33,Sun,74660523770.92,13263425728.53
766.22,2216.5289188403062,73350286422.37,Sun,74660523770.92,13263425728.53
767.27,2222.770709920413,73284937308.96,Sun,74660523770.92,13263425728.53
768.29,2229.8238453371305,73219277321.91,Sun,74660523770.92,13263425728.53
769.31,2237.6940849867256,73152062806.64,Sun,74660523770.92,13263425728.53
770.36,2246.237134765072,73081927528.96,Sun,74660523770.92,13263425728.53
771.4,2255.274417421354,73010171481.06,Sun,74660523770.92,13263425728.53
772.43,2264.6273557047575,72938218672.71,Sun,74660523770.92,13263425728.53
773.47,2274.117372364465,72861787200.08,Sun,74660523770.92,13263425728.53
774.5,2283.565890149663,72786642967.23,Sun,74660523770.92,13263425728.53
775.54,2292.7943318095354,72706889604.04,Sun,74660523770.92,13263425728.53
776.61,2301.6241200932664,72625439154.17,Sun,74660523770.92,13263425728.53
777.66,2309.876677750042,72543873322.41,Sun,74660523770.92,13263425728.53
778.7,2317.3734275290453,72460668198.98,Sun,74660523770.92,13263425728.53
779.73,2323.9357921794613,72375820893.76,Sun,74660523770.92,13263425728.53
780.74,2329.385194450475,72292685541.56,Sun,74660523770.92,13263425728.53
781.75,2333.5430570912713,72206317744.82,Sun,74660523770.92,13263425728.53
782.81,2336.230802851034,72114880124.27,Sun,74660523770.92,13263425728.53
783.85,2337.269854478948,2445268035.87,Jool,0.0,1087129928.42
784.9,2336.481634724198,2444970043.06,Jool,0.0,1087129928.42
785.91,2333.687566335969,2444899396.96,Jool,0.0,1087129928.42
786.93,2328.7090720634455,2444892518.78,Jool,0.0,1087129928.43
787.95,2321.367574655811,2444890741.91,Jool,0.0,1087129928.43
788.97,2311.5210703600624,2444888999.88,Jool,0.0,1087129928.43
789.98,2299.297856430449,2444887223.02,Jool,0.0,1087129928.43
790.99,2284.947379832719,2444885480.99,Jool,0.0,1087129928.43
791.99,2268.7196589935206,2444883704.12,Jool,0.0,1087129928.43
793.05,2250.8647123395085,2444881857.57,Jool,0.0,1087129928.43
794.07,2231.6325582973327,2444880080.71,Jool,0.0,1087129928.43
795.1,2211.2732152936424,2444878303.84,Jool,0.0,1087129928.43
796.16,2190.03670175509,2444876457.29,Jool,0.0,1087129928.43
797.21,2168.1730361083223,2444874610.74,Jool,0.0,1087129928.43
798.23,2145.932236779997,2444872833.88,Jool,0.0,1087129928.43
799.27,2123.5643221967603,2444871057.01,Jool,0.0,1087129928.43
800.31,2101.319310785264,2444869245.31,Jool,0.0,1087129928.43
801.35,2079.447220972159,2444867398.76,Jool,0.0,1087129928.43
802.41,2058.198071184094,2444865552.22,Jool,0.0,1087129928.43
803.46,2037.8218798477244,2444863740.51,Jool,0.0,1087129928.43
804.51,2018.568665389698,2444861893.97,Jool,0.0,1087129928.43
805.53,2000.688446236666,2444860151.94,Jool,0.0,1087129928.43
806.54,1984.4312408152798,2444858375.08,Jool,0.0,1087129928.43
807.55,1970.0470675521885,2444856633.06,Jool,0.0,1087129928.43
808.59,1957.7737114338681,2444854821.35,Jool,0.0,1087129928.44
809.63,1947.6422546310264,2444852974.81,Jool,0.0,1087129928.39
810.65,1939.5116208910674,2444851232.79,Jool,0.0,1087129928.35
811.67,1933.2354819047393,2444849455.93,Jool,0.0,1087129928.36
812.71,1928.6675093627923,2444847644.23,Jool,0.0,1087129928.45
813.72,1925.6613749559745,2444845867.36,Jool,0.0,1087129928.56
814.73,1924.0707503750348,2444844090.5,Jool,0.0,1087129928.73
815.78,1923.7493073107219,2444842278.8,Jool,0.0,1087129928.88
816.81,1924.5507174537852,2444840501.94,Jool,0.0,1087129928.88
817.85,1926.3286524949733,2444838690.24,Jool,0.0,1087129928.6
818.89,1928.9367841250348,2444836878.54,Jool,0.0,1087129928.17
819.91,1932.2287840347187,2444835101.68,Jool,0.0,1087129927.72
820.92,1936.0583239147743,2444833359.66,Jool,0.0,1087129927.51
821.95,1940.279075455951,2444831547.96,Jool,0.0,1087129927.35
822.96,1944.744710348996,2444829805.95,Jool,0.0,1087129927.6
