Time,Orbital_Velocity,Surface_Velocity,Altitude,Body,Apoapsis,Periapsis
449.9,130450.71,0.0,13265370383.44,Sun,74660523770.92,13263425728.53
450.92,138812.82,0.0,13264277525.25,Sun,74660523770.92,13263425728.53
451.92,147336.13,0.0,13263620987.92,Sun,74660523770.92,13263425728.53
452.94,155852.88,0.0,13263427263.75,Sun,74660523770.92,13263425728.53
453.96,174042.39,0.0,13264566229.05,Sun,74660523770.92,13263425728.53
454.99,249573.32,0.0,13292165739.2,Sun,74660523770.92,13263425728.53
456.01,332986.43,0.0,13366392287.53,Sun,74660523770.92,13263425728.53
457.02,413226.47,0.0,13482564063.59,Sun,74660523770.92,13263425728.53
458.03,491655.39,0.0,13640100221.81,Sun,74660523770.92,13263425728.53
459.03,569620.37,0.0,13841251573.2,Sun,74660523770.92,13263425728.53
460.05,645531.88,0.0,14080692883.09,Sun,74660523770.92,13263425728.53
461.07,719585.87,0.0,14355557107.71,Sun,74660523770.92,13263425728.53
462.12,793604.02,0.0,14669145772.97,Sun,74660523770.92,13263425728.53
463.13,865376.0,0.0,15006267068.06,Sun,74660523770.92,13263425728.53
464.15,937171.15,0.0,15369599448.1,Sun,74660523770.92,13263425728.53
465.21,1012897.83,0.0,15771797501.2,Sun,74660523770.92,13263425728.53
466.27,1089546.91,0.0,16187812640.32,Sun,74660523770.92,13263425728.53
467.31,1169872.49,0.0,16622261758.21,Sun,74660523770.92,13263425728.53
468.33,1255258.9,0.0,17072615483.89,Sun,74660523770.92,13263425728.53
469.35,1343405.63,0.0,17518500802.41,Sun,74660523770.92,13263425728.53
470.36,1440624.21,0.0,17984338232.9,Sun,74660523770.92,13263425728.53
471.41,1548476.74,0.0,18468964920.26,Sun,74660523770.92,13263425728.53
472.45,1668495.82,0.0,18971223332.96,Sun,74660523770.92,13263425728.53
473.51,1796971.04,0.0,19470652407.41,Sun,74660523770.92,13263425728.53
474.51,1931090.35,0.0,19955850789.8,Sun,74660523770.92,13263425728.53
475.52,2075968.0,0.0,20444884028.67,Sun,74660523770.92,13263425728.53
476.52,2235058.06,0.0,20946703940.05,Sun,74660523770.92,13263425728.53
477.54,2402213.37,0.0,21440814219.36,Sun,74660523770.92,13263425728.53
478.56,2584094.71,0.0,21956160939.25,Sun,74660523770.92,13263425728.53
479.6,2781246.39,0.0,22462389649.15,Sun,74660523770.92,13263425728.53
480.64,2989992.61,0.0,22978750001.42,Sun,74660523770.92,13263425728.53
481.68,3214377.05,0.0,23504703401.94,Sun,74660523770.92,13263425728.53
482.73,3445572.59,0.0,24019927953.17,Sun,74660523770.92,13263425728.53
483.78,3692055.11,0.0,24543816036.05,Sun,74660523770.92,13263425728.53
484.81,3939142.49,0.0,25046401268.41,Sun,74660523770.92,13263425728.53
485.85,4200619.92,0.0,25556987601.24,Sun,74660523770.92,13263425728.53
486.88,4465966.12,0.0,26055680469.26,Sun,74660523770.92,13263425728.53
487.9,4739646.74,0.0,26552098186.93,Sun,74660523770.92,13263425728.53
488.91,5021175.14,0.0,27046050566.54,Sun,74660523770.92,13263425728.53
489.92,5310053.85,0.0,27537372990.02,Sun,74660523770.92,13263425728.53
490.98,5611639.79,0.0,28045023975.0,Sun,74660523770.92,13263425728.53
492.02,5919795.5,0.0,28530564378.13,Sun,74660523770.92,13263425728.53
493.06,6240066.19,0.0,29031962678.36,Sun,74660523770.92,13263425728.53
494.12,6565997.81,0.0,29530019104.47,Sun,74660523770.92,13263425728.53
495.18,6890706.01,0.0,30015349751.46,Sun,74660523770.92,13263425728.53
496.2,7213358.65,0.0,30488080821.72,Sun,74660523770.92,13263425728.53
497.22,7546047.64,0.0,30966697114.74,Sun,74660523770.92,13263425728.53
498.28,7888399.57,0.0,31450955655.03,Sun,74660523770.92,13263425728.53
499.34,8226911.42,0.0,31922546210.15,Sun,74660523770.92,13263425728.53
500.39,8574002.39,0.0,32399577785.83,Sun,74660523770.92,13263425728.53
501.4,8902815.97,0.0,32846230156.01,Sun,74660523770.92,13263425728.53
502.45,9252227.66,0.0,33316086410.28,Sun,74660523770.92,13263425728.53
503.5,9595338.41,0.0,33773471758.75,Sun,74660523770.92,13263425728.53
504.54,9938159.98,0.0,34227280623.16,Sun,74660523770.92,13263425728.53
505.58,10280120.09,0.0,34677512039.36,Sun,74660523770.92,13263425728.53
506.59,10614117.74,0.0,35115612786.58,Sun,74660523770.92,13263425728.53
507.6,10939715.51,0.0,35541790421.45,Sun,74660523770.92,13263425728.53
508.64,11275853.08,0.0,35981522819.2,Sun,74660523770.92,13263425728.53
509.65,11602536.15,0.0,36409350466.34,Sun,74660523770.92,13263425728.53
510.66,11919434.55,0.0,36825486158.38,Sun,74660523770.92,13263425728.53
511.71,12244936.41,0.0,37254812260.18,Sun,74660523770.92,13263425728.53
512.72,12559633.9,0.0,37672475980.49,Sun,74660523770.92,13263425728.53
513.73,12869328.72,0.0,38086783617.91,Sun,74660523770.92,13263425728.53
514.79,13185341.31,0.0,38513801854.11,Sun,74660523770.92,13263425728.53
515.84,13494881.64,0.0,38937236362.76,Sun,74660523770.92,13263425728.53
516.91,13797421.29,0.0,39357109415.66,Sun,74660523770.92,13263425728.53
517.96,14086950.43,0.0,39765621338.9,Sun,74660523770.92,13263425728.53
519.01,14374109.89,0.0,40178507523.87,Sun,74660523770.92,13263425728.53
520.07,14652770.68,0.0,40587902988.27,Sun,74660523770.92,13263425728.53
521.12,14917456.7,0.0,40986205396.94,Sun,74660523770.92,13263425728.53
522.15,15168246.14,0.0,41373630307.93,Sun,74660523770.92,13263425728.53
523.19,15419205.3,0.0,41772896331.81,Sun,74660523770.92,13263425728.53
524.24,15655451.67,0.0,42161333072.3,Sun,74660523770.92,13263425728.53
525.25,15877183.79,0.0,42539152506.63,Sun,74660523770.92,13263425728.53
526.27,16088695.7,0.0,42913878313.01,Sun,74660523770.92,13263425728.53
527.31,16293494.38,0.0,43292790372.06,Sun,74660523770.92,13263425728.53
528.35,16487003.53,0.0,43668534705.62,Sun,74660523770.92,13263425728.53
529.41,16672301.02,0.0,44048270460.95,Sun,74660523770.92,13263425728.53
530.47,16842106.86,0.0,44417692684.84,Sun,74660523770.92,13263425728.53
531.51,17002680.77,0.0,44791035142.47,Sun,74660523770.92,13263425728.53
532.56,17147722.89,0.0,45154233883.69,Sun,74660523770.92,13263425728.53
533.57,17277741.41,0.0,45507489238.65,Sun,74660523770.92,13263425728.53
534.58,17393277.43,0.0,45850995289.75,Sun,74660523770.92,13263425728.53
535.62,17500746.1,0.0,46205299514.52,Sun,74660523770.92,13263425728.53
536.67,17596830.46,0.0,46563354283.45,Sun,74660523770.92,13263425728.53
537.71,17676363.75,0.0,46905000863.05,Sun,74660523770.92,13263425728.53
538.71,17741958.93,0.0,47237211599.18,Sun,74660523770.92,13263425728.53
539.74,17797129.68,0.0,47579857978.57,Sun,74660523770.92,13263425728.53
540.79,17838978.16,0.0,47919617724.78,Sun,74660523770.92,13263425728.53
541.8,17867094.09,0.0,48250061079.31,Sun,74660523770.92,13263425728.53
542.81,17882272.35,0.0,48571370151.7,Sun,74660523770.92,13263425728.53
543.82,17885257.54,0.0,48890069839.15,Sun,74660523770.92,13263425728.53
544.84,17875845.55,0.0,49212474996.86,Sun,74660523770.92,13263425728.53
545.86,17853440.96,0.0,49538447558.05,Sun,74660523770.92,13263425728.53
546.92,17817489.34,0.0,49867848469.47,Sun,74660523770.92,13263425728.53
547.97,17768533.94,0.0,50194403552.12,Sun,74660523770.92,13263425728.53
549.04,17706857.1,0.0,50518134216.65,Sun,74660523770.92,13263425728.53
550.07,17635802.32,0.0,50827001754.12,Sun,74660523770.92,13263425728.53
551.08,17553604.32,0.0,51133292103.52,Sun,74660523770.92,13263425728.53
552.1,17460637.95,0.0,51437023549.13,Sun,74660523770.92,13263425728.53
553.12,17359443.9,0.0,51732332729.14,Sun,74660523770.92,13263425728.53
554.16,17241802.85,0.0,52042712698.8,Sun,74660523770.92,13263425728.53
555.21,17116546.72,0.0,52344606817.53,Sun,74660523770.92,13263425728.53
556.24,16984812.99,0.0,52638183114.35,Sun,74660523770.92,13263425728.53
557.28,16842071.84,0.0,52934972116.77,Sun,74660523770.92,13263425728.53
558.3,16694486.36,0.0,53223575885.45,Sun,74660523770.92,13263425728.53
559.34,16537015.82,0.0,53515329422.85,Sun,74660523770.92,13263425728.53
560.38,16373299.12,0.0,53804566585.48,Sun,74660523770.92,13263425728.53
561.43,16200917.07,0.0,54096794140.0,Sun,74660523770.92,13263425728.53
562.44,16030705.26,0.0,54375559382.64,Sun,74660523770.92,13263425728.53
563.48,15853773.95,0.0,54657348172.56,Sun,74660523770.92,13263425728.53
564.52,15677952.7,0.0,54931338010.47,Sun,74660523770.92,13263425728.53
565.53,15500935.51,0.0,55202986165.02,Sun,74660523770.92,13263425728.53
566.54,15327313.73,0.0,55467048918.83,Sun,74660523770.92,13263425728.53
567.55,15151305.0,0.0,55734103141.84,Sun,74660523770.92,13263425728.53
568.6,14970873.53,0.0,56009195148.08,Sun,74660523770.92,13263425728.53
569.66,14797678.78,0.0,56276699924.96,Sun,74660523770.92,13263425728.53
570.7,14629699.51,0.0,56541845578.78,Sun,74660523770.92,13263425728.53
571.74,14468385.93,0.0,56804646647.76,Sun,74660523770.92,13263425728.53
572.79,14315217.26,0.0,57065117443.64,Sun,74660523770.92,13263425728.53
573.79,14177013.08,0.0,57313385691.99,Sun,74660523770.92,13263425728.53
574.8,14046607.52,0.0,57564425981.6,Sun,74660523770.92,13263425728.53
575.81,13928258.1,0.0,57813264035.06,Sun,74660523770.92,13263425728.53
576.83,13825250.58,0.0,58055097264.69,Sun,74660523770.92,13263425728.53
577.87,13731526.37,0.0,58309155886.22,Sun,74660523770.92,13263425728.53
578.92,13657636.94,0.0,58551420283.5,Sun,74660523770.92,13263425728.53
579.94,13599958.71,0.0,58796218935.4,Sun,74660523770.92,13263425728.53
580.96,13561754.32,0.0,59034148630.33,Sun,74660523770.92,13263425728.53
581.98,13542632.05,0.0,59269949836.21,Sun,74660523770.92,13263425728.53
582.99,13543325.9,0.0,59503634114.32,Sun,74660523770.92,13263425728.53
584.01,13563787.36,0.0,59730692254.46,Sun,74660523770.92,13263425728.53
585.01,13604198.1,0.0,59955737174.59,Sun,74660523770.92,13263425728.53
586.02,13664743.47,0.0,60178779280.27,Sun,74660523770.92,13263425728.53
587.03,13747249.33,0.0,60404229555.1,Sun,74660523770.92,13263425728.53
588.03,13848307.06,0.0,60623257073.99,Sun,74660523770.92,13263425728.53
589.04,13971601.98,0.0,60848953581.93,Sun,74660523770.92,13263425728.53
590.1,14120792.01,0.0,61072527823.22,Sun,74660523770.92,13263425728.53
591.15,14287281.85,0.0,61293990634.75,Sun,74660523770.92,13263425728.53
592.2,14472796.22,0.0,61513352684.29,Sun,74660523770.92,13263425728.53
593.24,14676308.78,0.0,61730624472.9,Sun,74660523770.92,13263425728.53
594.25,14892292.59,0.0,61941697583.96,Sun,74660523770.92,13263425728.53
595.29,15128010.8,0.0,62154859408.84,Sun,74660523770.92,13263425728.53
596.31,15373155.78,0.0,62361921023.04,Sun,74660523770.92,13263425728.53
597.32,15625683.87,0.0,62563008022.99,Sun,74660523770.92,13263425728.53
598.33,15894419.9,0.0,62766172905.03,Sun,74660523770.92,13263425728.53
599.34,16167567.54,0.0,62963457066.19,Sun,74660523770.92,13263425728.53
600.38,16460467.49,0.0,63170536923.38,Sun,74660523770.92,13263425728.53
601.42,16766843.5,0.0,63371677190.7,Sun,74660523770.92,13263425728.53
602.48,17073743.94,0.0,63574623547.6,Sun,74660523770.92,13263425728.53
603.52,17385538.73,0.0,63767955081.83,Sun,74660523770.92,13263425728.53
604.56,17707009.89,0.0,63966844123.86,Sun,74660523770.92,13263425728.53
605.58,18012486.51,0.0,64152592295.15,Sun,74660523770.92,13263425728.53
606.63,18331249.59,0.0,64343839440.23,Sun,74660523770.92,13263425728.53
607.67,18656047.59,0.0,64536747070.8,Sun,74660523770.92,13263425728.53
608.7,18967376.71,0.0,64720460586.52,Sun,74660523770.92,13263425728.53
609.74,19288529.42,0.0,64909397278.04,Sun,74660523770.92,13263425728.53
610.81,19600199.43,0.0,65092814667.29,Sun,74660523770.92,13263425728.53
611.81,19901607.62,0.0,65270832133.51,Sun,74660523770.92,13263425728.53
612.85,20197880.39,0.0,65450438426.24,Sun,74660523770.92,13263425728.53
613.91,20505028.91,0.0,65631530664.82,Sun,74660523770.92,13263425728.53
614.92,20788069.26,0.0,65803920921.88,Sun,74660523770.92,13263425728.53
615.98,21074112.61,0.0,65981137629.67,Sun,74660523770.92,13263425728.53
617.05,21351094.51,0.0,66156390842.65,Sun,74660523770.92,13263425728.53
618.1,21613297.58,0.0,66326436480.71,Sun,74660523770.92,13263425728.53
619.14,21865348.59,0.0,66494606442.66,Sun,74660523770.92,13263425728.53
620.21,22115659.82,0.0,66667266676.81,Sun,74660523770.92,13263425728.53
621.27,22349366.52,0.0,66834777339.2,Sun,74660523770.92,13263425728.53
622.31,22566566.22,0.0,66997254840.08,Sun,74660523770.92,13263425728.53
623.33,22763628.76,0.0,67151740312.22,Sun,74660523770.92,13263425728.53
624.33,22952287.12,0.0,67307561273.48,Sun,74660523770.92,13263425728.53
625.35,23128069.33,0.0,67461616673.91,Sun,74660523770.92,13263425728.53
626.39,23290601.25,0.0,67613912485.8,Sun,74660523770.92,13263425728.53
627.42,23442328.42,0.0,67767388901.15,Sun,74660523770.92,13263425728.53
628.43,23577110.52,0.0,67916148859.06,Sun,74660523770.92,13263425728.53
629.5,23702175.94,0.0,68068896677.29,Sun,74660523770.92,13263425728.53
630.53,23807853.46,0.0,68214110001.04,Sun,74660523770.92,13263425728.53
631.57,23900594.04,0.0,68360388643.47,Sun,74660523770.92,13263425728.53
632.58,23975328.86,0.0,68499349668.2,Sun,74660523770.92,13263425728.53
633.58,24036863.31,0.0,68639386760.43,Sun,74660523770.92,13263425728.53
634.61,24084246.73,0.0,68780404142.15,Sun,74660523770.92,13263425728.53
635.67,24116085.2,0.0,68919644279.11,Sun,74660523770.92,13263425728.53
636.68,24132208.26,0.0,69054485604.44,Sun,74660523770.92,13263425728.53
637.7,24133537.59,0.0,69185033221.97,Sun,74660523770.92,13263425728.53
638.72,24119791.99,0.0,69319075008.85,Sun,74660523770.92,13263425728.53
639.77,24090743.88,0.0,69451360233.68,Sun,74660523770.92,13263425728.53
640.81,24045562.55,0.0,69584387056.31,Sun,74660523770.92,13263425728.53
641.87,23986165.99,0.0,69713140619.86,Sun,74660523770.92,13263425728.53
642.92,23910534.31,0.0,69842578047.64,Sun,74660523770.92,13263425728.53
643.98,23819980.68,0.0,69970211263.47,Sun,74660523770.92,13263425728.53
644.99,23721201.65,0.0,70088970510.12,Sun,74660523770.92,13263425728.53
646.0,23607460.12,0.0,70208459508.72,Sun,74660523770.92,13263425728.53
647.01,23481011.84,0.0,70326291028.44,Sun,74660523770.92,13263425728.53
648.03,23342312.12,0.0,70442469269.71,Sun,74660523770.92,13263425728.53
649.1,23185729.05,0.0,70561456148.75,Sun,74660523770.92,13263425728.53
650.12,23026926.87,0.0,70672079348.39,Sun,74660523770.92,13263425728.53
651.13,22854455.49,0.0,70783290091.36,Sun,74660523770.92,13263425728.53
652.14,22675692.25,0.0,70890730920.29,Sun,74660523770.92,13263425728.53
653.14,22488003.8,0.0,70998703247.91,Sun,74660523770.92,13263425728.53
654.18,22280082.84,0.0,71107114881.25,Sun,74660523770.92,13263425728.53
655.23,22067948.62,0.0,71213836327.82,Sun,74660523770.92,13263425728.53
656.28,21848649.15,0.0,71318871441.37,Sun,74660523770.92,13263425728.53
657.33,21618735.75,0.0,71424195087.54,Sun,74660523770.92,13263425728.53
658.37,21387898.59,0.0,71525836557.64,Sun,74660523770.92,13263425728.53
659.42,21152909.68,0.0,71625802893.06,Sun,74660523770.92,13263425728.53
660.47,20910276.81,0.0,71725971585.39,Sun,74660523770.92,13263425728.53
661.49,20674960.26,0.0,71820724356.19,Sun,74660523770.92,13263425728.53
662.5,20443623.58,0.0,71912064762.26,Sun,74660523770.92,13263425728.53
663.51,20212786.97,0.0,72001869100.38,Sun,74660523770.92,13263425728.53
664.53,19974494.73,0.0,72093639299.32,Sun,74660523770.92,13263425728.53
665.58,19739344.24,0.0,72183754485.03,Sun,74660523770.92,13263425728.53
666.63,19508717.89,0.0,72272217820.49,Sun,74660523770.92,13263425728.53
667.67,19279774.44,0.0,72360685776.04,Sun,74660523770.92,13263425728.53
668.72,19062610.04,0.0,72445823017.99,Sun,74660523770.92,13263425728.53
669.76,18850378.56,0.0,72530907146.36,Sun,74660523770.92,13263425728.53
670.82,18652557.15,0.0,72612730386.67,Sun,74660523770.92,13263425728.53
671.87,18463029.26,0.0,72694442742.57,Sun,74660523770.92,13263425728.53
672.92,18290372.25,0.0,72772963546.34,Sun,74660523770.92,13263425728.53
673.96,18129360.21,0.0,72852777722.52,Sun,74660523770.92,13263425728.53
675.04,17984817.27,0.0,72927975840.95,Sun,74660523770.92,13263425728.53
676.05,17862473.98,0.0,73000148389.83,Sun,74660523770.92,13263425728.53
677.07,17757617.04,0.0,73070759216.65,Sun,74660523770.92,13263425728.53
678.1,17671185.46,0.0,73139810644.4,Sun,74660523770.92,13263425728.53
679.15,17602872.43,0.0,73208612807.39,Sun,74660523770.92,13263425728.53
680.17,17555272.24,0.0,73275798519.46,Sun,74660523770.92,13263425728.53
681.22,17528932.5,0.0,73341370064.43,Sun,74660523770.92,13263425728.53
682.26,17524225.1,0.0,73405329667.96,Sun,74660523770.92,13263425728.53
683.31,17541338.83,0.0,73468862768.83,Sun,74660523770.92,13263425728.53
684.34,17580275.79,0.0,73528421656.7,Sun,74660523770.92,13263425728.53
685.39,17642226.57,0.0,73588679718.78,Sun,74660523770.92,13263425728.53
686.43,17722700.24,0.0,73645091118.1,Sun,74660523770.92,13263425728.53
687.47,17825280.93,0.0,73701022346.01,Sun,74660523770.92,13263425728.53
688.49,17945348.79,0.0,73754324002.66,Sun,74660523770.92,13263425728.53
689.49,18083880.25,0.0,73806088505.87,Sun,74660523770.92,13263425728.53
690.51,18236726.98,0.0,73855347388.3,Sun,74660523770.92,13263425728.53
691.55,18412522.64,0.0,73905012668.04,Sun,74660523770.92,13263425728.53
692.59,18604306.99,0.0,73953084959.76,Sun,74660523770.92,13263425728.53
693.64,18814915.57,0.0,74000444143.89,Sun,74660523770.92,13263425728.53
694.69,19035045.2,0.0,74045304652.78,Sun,74660523770.92,13263425728.53
695.74,19267152.45,0.0,74089393445.05,Sun,74660523770.92,13263425728.53
696.78,19514588.83,0.0,74131048251.69,Sun,74660523770.92,13263425728.53
697.83,19771495.12,0.0,74171872620.19,Sun,74660523770.92,13263425728.53
698.89,20031298.44,0.0,74210327356.4,Sun,74660523770.92,13263425728.53
699.91,20297345.14,0.0,74247199243.68,Sun,74660523770.92,13263425728.53
700.98,20573483.49,0.0,74283152666.96,Sun,74660523770.92,13263425728.53
702.0,20837296.47,0.0,74315565924.99,Sun,74660523770.92,13263425728.53
703.0,21108431.07,0.0,74347123136.0,Sun,74660523770.92,13263425728.53
704.06,21385743.49,0.0,74377735963.86,Sun,74660523770.92,13263425728.53
705.1,21667986.71,0.0,74407314388.04,Sun,74660523770.92,13263425728.53
706.17,21948545.8,0.0,74435255245.8,Sun,74660523770.92,13263425728.53
707.22,22226186.15,0.0,74461559491.19,Sun,74660523770.92,13263425728.53
708.28,22494610.57,0.0,74485777712.38,Sun,74660523770.92,13263425728.53
709.32,22763034.22,0.0,74508842207.69,Sun,74660523770.92,13263425728.53
710.36,23015415.38,0.0,74529493564.96,Sun,74660523770.92,13263425728.53
711.4,23265822.9,0.0,74548992629.3,Sun,74660523770.92,13263425728.53
712.45,23512919.05,0.0,74567249345.59,Sun,74660523770.92,13263425728.53
713.47,23742104.83,0.0,74583276227.6,Sun,74660523770.92,13263425728.53
714.48,23962099.76,0.0,74597792352.27,Sun,74660523770.92,13263425728.53
715.5,24168171.32,0.0,74610557673.85,Sun,74660523770.92,13263425728.53
716.51,24364095.84,0.0,74621871727.49,Sun,74660523770.92,13263425728.53
717.51,24552878.32,0.0,74631917320.22,Sun,74660523770.92,13263425728.53
718.56,24733268.7,0.0,74640605980.04,Sun,74660523770.92,13263425728.53
719.6,24900888.88,0.0,74647725929.84,Sun,74660523770.92,13263425728.53
720.64,25058058.46,0.0,74653368790.91,Sun,74660523770.92,13263425728.53
721.7,25200932.41,0.0,74657382459.4,Sun,74660523770.92,13263425728.53
722.76,25326787.84,0.0,74659737156.84,Sun,74660523770.92,13263425728.53
723.78,25438081.48,0.0,74660523768.8,Sun,74660523770.92,13263425728.53
724.84,25534486.37,0.0,74659742321.01,Sun,74660523770.92,13263425728.53
725.88,25615720.96,0.0,74657332236.4,Sun,74660523770.92,13263425728.53
726.92,25681548.76,0.0,74653475092.72,Sun,74660523770.92,13263425728.53
727.93,25730960.2,0.0,74648109398.2,Sun,74660523770.92,13263425728.53
728.95,25765227.87,0.0,74641234984.32,Sun,74660523770.92,13263425728.53
729.96,25784027.35,0.0,74633030519.57,Sun,74660523770.92,13263425728.53
730.97,25788053.73,0.0,74623167566.73,Sun,74660523770.92,13263425728.53
731.99,25776763.88,0.0,74611795110.93,Sun,74660523770.92,13263425728.53
733.05,25749507.3,0.0,74598376834.26,Sun,74660523770.92,13263425728.53
734.09,25706420.52,0.0,74583925017.52,Sun,74660523770.92,13263425728.53
735.13,25646331.94,0.0,74567305690.53,Sun,74660523770.92,13263425728.53
736.17,25573249.89,0.0,74549772622.24,Sun,74660523770.92,13263425728.53
737.21,25483523.42,0.0,74529950069.83,Sun,74660523770.92,13263425728.53
738.25,25376519.43,0.0,74508914084.08,Sun,74660523770.92,13263425728.53
739.31,25254121.38,0.0,74485854870.09,Sun,74660523770.92,13263425728.53
740.35,25122140.42,0.0,74462122314.73,Sun,74660523770.92,13263425728.53
741.36,24979577.47,0.0,74437384787.74,Sun,74660523770.92,13263425728.53
742.38,24817890.57,0.0,74410112678.4,Sun,74660523770.92,13263425728.53
743.4,24646470.91,0.0,74381833953.98,Sun,74660523770.92,13263425728.53
744.44,24462826.27,0.0,74352038115.56,Sun,74660523770.92,13263425728.53
745.48,24263546.84,0.0,74319465277.09,Sun,74660523770.92,13263425728.53
746.52,24052725.89,0.0,74286572740.09,Sun,74660523770.92,13263425728.53
747.56,23826659.44,0.0,74250779563.32,Sun,74660523770.92,13263425728.53
748.62,23594600.91,0.0,74214065018.22,Sun,74660523770.92,13263425728.53
749.66,23353148.65,0.0,74175767747.99,Sun,74660523770.92,13263425728.53
750.66,23107998.4,0.0,74136668379.12,Sun,74660523770.92,13263425728.53
751.68,22855406.14,0.0,74096044109.91,Sun,74660523770.92,13263425728.53
752.74,22585947.04,0.0,74052209568.22,Sun,74660523770.92,13263425728.53
753.79,22315649.51,0.0,74007598744.05,Sun,74660523770.92,13263425728.53
754.82,22040507.36,0.0,73961398348.73,Sun,74660523770.92,13263425728.53
755.85,21766979.55,0.0,73914540926.86,Sun,74660523770.92,13263425728.53
756.87,21490870.3,0.0,73866151502.64,Sun,74660523770.92,13263425728.53
757.92,21207828.07,0.0,73815234300.48,Sun,74660523770.92,13263425728.53
758.96,20924456.26,0.0,73762721112.05,Sun,74660523770.92,13263425728.53
760.0,20642011.94,0.0,73707553914.75,Sun,74660523770.92,13263425728.53
761.04,20361794.37,0.0,73652899690.2,Sun,74660523770.92,13263425728.53
762.06,20090419.0,0.0,73596705039.27,Sun,74660523770.92,13263425728.53
763.1,19818591.65,0.0,73537820619.33,Sun,74660523770.92,13263425728.53
764.14,19548032.7,0.0,73476151889.19,Sun,74660523770.92,13263425728.53
765.2,19290389.38,0.0,73414023896.33,Sun,74660523770.92,13263425728.53
766.22,19046598.39,0.0,73350286422.37,Sun,74660523770.92,13263425728.53
767.27,18804032.52,0.0,73284937308.96,Sun,74660523770.92,13263425728.53
768.29,18582370.07,0.0,73219277321.91,Sun,74660523770.92,13263425728.53
769.31,18373549.49,0.0,73152062806.64,Sun,74660523770.92,13263425728.53
770.36,18175161.38,0.0,73081927528.96,Sun,74660523770.92,13263425728.53
771.4,17992707.2,0.0,73010171481.06,Sun,74660523770.92,13263425728.53
772.43,17830393.09,0.0,72938218672.71,Sun,74660523770.92,13263425728.53
773.47,17680284.7,0.0,72861787200.08,Sun,74660523770.92,13263425728.53
774.5,17554669.31,0.0,72786642967.23,Sun,74660523770.92,13263425728.53
775.54,17444566.81,0.0,72706889604.04,Sun,74660523770.92,13263425728.53
776.61,17356027.28,0.0,72625439154.17,Sun,74660523770.92,13263425728.53
777.66,17290661.33,0.0,72543873322.41,Sun,74660523770.92,13263425728.53
778.7,17246953.32,0.0,72460668198.98,Sun,74660523770.92,13263425728.53
779.73,17225076.35,0.0,72375820893.76,Sun,74660523770.92,13263425728.53
780.74,17224616.55,0.0,72292685541.56,Sun,74660523770.92,13263425728.53
781.75,17244743.98,0.0,72206317744.82,Sun,74660523770.92,13263425728.53
782.81,17287317.58,0.0,72114880124.27,Sun,74660523770.92,13263425728.53
783.85,17321474.08,0.0,2445268035.87,Jool,0,1087129928.42
784.9,17321655.08,0.0,2444970043.06,Jool,0,1087129928.42
785.91,17321680.22,0.0,2444899396.96,Jool,0,1087129928.42
786.93,17321682.69,0.0,2444892518.78,Jool,0,1087129928.43
787.95,17321683.32,0.0,2444890741.91,Jool,0,1087129928.43
788.97,17321683.94,0.0,2444888999.88,Jool,0,1087129928.43
789.98,17321684.57,0.0,2444887223.02,Jool,0,1087129928.43
790.99,17321685.19,0.0,2444885480.99,Jool,0,1087129928.43
791.99,17321685.83,0.0,2444883704.12,Jool,0,1087129928.43
793.05,17321686.48,0.0,2444881857.57,Jool,0,1087129928.43
794.07,17321687.12,0.0,2444880080.71,Jool,0,1087129928.43
795.1,17321687.75,0.0,2444878303.84,Jool,0,1087129928.43
796.16,17321688.41,0.0,2444876457.29,Jool,0,1087129928.43
797.21,17321689.06,0.0,2444874610.74,Jool,0,1087129928.43
798.23,17321689.7,0.0,2444872833.88,Jool,0,1087129928.43
799.27,17321690.33,0.0,2444871057.01,Jool,0,1087129928.43
800.31,17321690.97,0.0,2444869245.31,Jool,0,1087129928.43
801.35,17321691.63,0.0,2444867398.76,Jool,0,1087129928.43
802.41,17321692.29,0.0,2444865552.22,Jool,0,1087129928.43
803.46,17321692.93,0.0,2444863740.51,Jool,0,1087129928.43
804.51,17321693.59,0.0,2444861893.97,Jool,0,1087129928.43
805.53,17321694.21,0.0,2444860151.94,Jool,0,1087129928.43
806.54,17321694.84,0.0,2444858375.08,Jool,0,1087129928.43
807.55,17321695.46,0.0,2444856633.06,Jool,0,1087129928.43
808.59,17321696.11,0.0,2444854821.35,Jool,0,1087129928.44
809.63,17321696.76,0.0,2444852974.81,Jool,0,1087129928.39
810.65,17321697.38,0.0,2444851232.79,Jool,0,1087129928.35
811.67,17321698.02,0.0,2444849455.93,Jool,0,1087129928.36
812.71,17321698.66,0.0,2444847644.23,Jool,0,1087129928.45
813.72,17321699.29,0.0,2444845867.36,Jool,0,1087129928.56
814.73,17321699.93,0.0,2444844090.5,Jool,0,1087129928.73
815.78,17321700.57,0.0,2444842278.8,Jool,0,1087129928.88
816.81,17321701.2,0.0,2444840501.94,Jool,0,1087129928.88
817.85,17321701.85,0.0,2444838690.24,Jool,0,1087129928.6
818.89,17321702.49,0.0,2444836878.54,Jool,0,1087129928.17
819.91,17321703.13,0.0,2444835101.68,Jool,0,1087129927.72
820.92,17321703.75,0.0,2444833359.66,Jool,0,1087129927.51
821.95,17321704.39,0.0,2444831547.96,Jool,0,1087129927.35
822.96,17321705.01,0.0,2444829805.95,Jool,0,1087129927.6
823.97,17321705.64,0.0,2444828029.09,Jool,0,1087129927.93
